"","sample_id","qpcr_a","qpcr_b","qpcr_c","average_qpcr","property","lat","long","county","code","date","amphibian_spp","amphibian_svl","amphibian_weight","amphibian_sex","amphibian_age","ph","watertemp","conductivity_uS","totaldissolvedsolid","salinity_ppt","avg_inf"
"136","tsk_86",NA,NA,NA,590.829,"Blue Oak Ranch Reserve",37.38818797,-121.7470853,"Santa Clara County","NORTH","03/07/2020","PSRE",23,NA,"f","adult",7.97,13,305,223,0.16,47266.32
"137","tsk_87",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.38818797,-121.7470853,"Santa Clara County","NORTH","03/07/2020","PSRE",28,NA,"m","adult",7.97,13,305,223,0.16,0
"138","tsk_98",NA,NA,NA,NA,"Pleasanton Ridge Regional Park",37.64720844,-121.9192917,"Alameda County","PRPND010","03/08/2020","PSRE",36,4,"m","adult",7.73,14,182.2,156,0.11,NA
"139","tsk_88",NA,NA,NA,18.8627,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",33,NA,"m","adult",NA,NA,NA,NA,NA,1509.016
"140","tsk_89",NA,NA,NA,5.35994,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",38,NA,"m","adult",NA,NA,NA,NA,NA,428.7952
"141","tsk_90",NA,NA,NA,0.542571,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",34.5,NA,"m","adult",NA,NA,NA,NA,NA,43.40568
"142","tsk_91",NA,NA,NA,93.9566,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",33,NA,"m","adult",NA,NA,NA,NA,NA,7516.528
"143","tsk_92",NA,NA,NA,0.204294,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",31,NA,"f","adult",NA,NA,NA,NA,NA,16.34352
"144","tsk_93",NA,NA,NA,0.938715,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",31,NA,"m","adult",NA,NA,NA,NA,NA,75.0972
"145","tsk_94",NA,NA,NA,38.4622,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",34,NA,"m","adult",NA,NA,NA,NA,NA,3076.976
"146","tsk_95",NA,NA,NA,0.103048,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",34,NA,"m","adult",NA,NA,NA,NA,NA,8.24384
"147","tsk_96",NA,NA,NA,10.3195,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",32,NA,"m","adult",NA,NA,NA,NA,NA,825.56
"148","tsk_97",NA,NA,NA,2.19942,"Blue Oak Ranch Reserve",37.383361,-121.738209,"Santa Clara County","BARN","03/07/2020","PSRE",33,NA,"m","adult",NA,NA,NA,NA,NA,175.9536
"149","tsk_99",NA,NA,NA,0,"Pleasanton Ridge Regional Park",37.64527893,-121.918319,"Alameda County","PRPND009","03/08/2020","PSRE",21,NA,"","metamorph",7.76,13.4,180,156,0.11,0
"150","tsk_100",NA,NA,NA,0.0593036,"Pleasanton Ridge Regional Park",37.64527893,-121.918319,"Alameda County","PRPND009","03/08/2020","RACA",47,NA,"","adult",7.76,13.4,180,156,0.11,4.744288
"151","tsk_101",NA,NA,NA,NA,"Pleasanton Ridge Regional Park",37.607681,-121.890551,"Alameda County","PRPND002","03/08/2020","",NA,NA,"","",7.92,17.2,1026,734,0.53,NA
"152","tsk_102",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",28,NA,"m","adult",NA,NA,NA,NA,NA,0
"153","tsk_103",NA,NA,NA,NA,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",33,NA,"m","adult",NA,NA,NA,NA,NA,NA
"154","tsk_104",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",33,NA,"m","adult",NA,NA,NA,NA,NA,0
"155","tsk_105",NA,NA,NA,1.88969,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",33,NA,"m","adult",NA,NA,NA,NA,NA,151.1752
"156","tsk_106",NA,NA,NA,0.0193277,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","RACA",83.4,NA,"f","adult",NA,NA,NA,NA,NA,1.546216
"157","tsk_107",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",30.5,NA,"m","adult",NA,NA,NA,NA,NA,0
"158","tsk_108",NA,NA,NA,2.0184,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",34,NA,"m","adult",NA,NA,NA,NA,NA,161.472
"159","tsk_109",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",31,NA,"m","adult",NA,NA,NA,NA,NA,0
"160","tsk_110",NA,NA,NA,12.6604,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","RACA",101,NA,"f","adult",NA,NA,NA,NA,NA,1012.832
"161","tsk_111",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",32,NA,"m","adult",NA,NA,NA,NA,NA,0
"162","tsk_112",NA,NA,NA,5.56933,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",31,NA,"m","adult",NA,NA,NA,NA,NA,445.5464
"163","tsk_113",NA,NA,NA,0,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","PSRE",30,NA,"m","adult",NA,NA,NA,NA,NA,0
"164","tsk_114",NA,NA,NA,3.58,"Blue Oak Ranch Reserve",37.379497,-121.731727,"Santa Clara County","CABIN","03/08/2020","RACA",45,NA,"f","adult",NA,NA,NA,NA,NA,286.4
"165","tsk_115",NA,NA,NA,0.0820968,"Garin/Dry Creek Regional Park",37.64296772,-122.0405019,"Alameda County","GDPND008","03/09/2020","PSRE",33,NA,"m","adult",8.17,13.7,2140,1500,1.05,6.567744
"166","tsk_116",NA,NA,NA,0,"Garin/Dry Creek Regional Park",37.64296772,-122.0405019,"Alameda County","GDPND008","03/09/2020","PSRE",39,NA,"f","adult",8.17,13.7,2140,1500,1.05,0
"167","tsk_117",NA,NA,NA,NA,"Garin/Dry Creek Regional Park",37.64296772,-122.0405019,"Alameda County","GDPND008","03/09/2020","PSRE",30,NA,"m","adult",8.17,13.7,2140,1500,1.05,NA
"168","tsk_118",NA,NA,NA,0,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",34,NA,"m","adult",8.53,20.3,597,442,0.3,0
"169","tsk_119",NA,NA,NA,0.541195,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",32,NA,"m","adult",8.53,20.3,597,442,0.3,43.2956
"170","tsk_120",NA,NA,NA,0.809643,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",33,NA,"m","adult",8.53,20.3,597,442,0.3,64.77144
"171","tsk_121",NA,NA,NA,0.504185,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",35,NA,"m","adult",8.53,20.3,597,442,0.3,40.3348
"172","tsk_122",NA,NA,NA,0.534216,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",30,NA,"m","adult",8.53,20.3,597,442,0.3,42.73728
"173","tsk_123",NA,NA,NA,0.730567,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",31,NA,"m","adult",8.53,20.3,597,442,0.3,58.44536
"174","tsk_124",NA,NA,NA,0,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",32.5,NA,"m","adult",8.53,20.3,597,442,0.3,0
"175","tsk_125",NA,NA,NA,0,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",31,NA,"m","adult",8.53,20.3,597,442,0.3,0
"176","tsk_126",NA,NA,NA,12.4866,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",31,NA,"m","adult",8.53,20.3,597,442,0.3,998.928
"177","tsk_127",NA,NA,NA,0,"Garin/Dry Creek Regional Park",37.63528823,-122.0246109,"Alameda County","GDPND009","03/09/2020","PSRE",34,NA,"m","adult",8.53,20.3,597,442,0.3,0
"178","tsk_128",NA,NA,NA,0.0606306,"Briones Regional Park",37.94566,-122.133961,"Contra Costa County","BNPND002","03/10/2020","TAxx",58,24,"","adult",7.09,16.7,238,223,0.2,4.850448
"179","tsk_129",NA,NA,NA,0,"Briones Regional Park",37.94566,-122.133961,"Contra Costa County","BNPND002","03/10/2020","TAxx",55,25,"","adult",7.09,16.7,238,223,0.2,0
"180","tsk_130",NA,NA,NA,0.0188043,"Briones Regional Park",37.94566,-122.133961,"Contra Costa County","BNPND002","03/10/2020","TAxx",56.5,26.5,"","adult",7.09,16.7,238,223,0.2,1.504344
"181","tsk_131",NA,NA,NA,0.135712,"Briones Regional Park",37.94566,-122.133961,"Contra Costa County","BNPND002","03/10/2020","TAxx",60,29,"","adult",7.09,16.7,238,223,0.2,10.85696
"182","tsk_132",NA,NA,NA,0,"Briones Regional Park",NA,NA,"","CA-BN003","03/10/2020","TAxx",61,30,"f","adult",9.05,19.7,361,255,0.18,0
"183","tsk_133",NA,NA,NA,0,"Briones Regional Park",NA,NA,"","CA-BN003","03/10/2020","TAxx",53,31,"f","adult",9.05,19.7,361,255,0.18,0
"184","tsk_134",NA,NA,NA,0.019505,"Briones Regional Park",NA,NA,"","CA-BN003","03/10/2020","TAxx",74.5,30.5,"m","adult",9.05,19.7,361,255,0.18,1.5604
"185","tsk_135",NA,NA,NA,0,"Briones Regional Park",NA,NA,"","CA-BN003","03/10/2020","TAxx",69,38,"m","adult",9.05,19.7,361,255,0.18,0
"186","tsk_136",NA,NA,NA,0,"Briones Regional Park",NA,NA,"","CA-BN003","03/10/2020","TAxx",67,41,"m","adult",9.05,19.7,361,255,0.18,0
"187","tsk_137",NA,NA,NA,0,"Briones Regional Park",NA,NA,"","CA-BN003","03/10/2020","TAxx",66,39,"m","adult",9.05,19.7,361,255,0.18,0
